global_step,epoch,loss,grad_norm
330,1,1.00300336,3.99516463
331,1,1.31291723,3.42061901
332,1,1.29622519,4.84942484
333,1,1.32596540,4.29454803
334,1,1.17229414,3.90824819
335,1,1.23638391,3.65304518
336,1,1.32351029,4.28317595
337,1,1.26442695,4.35634470
338,1,1.27468145,3.09632587
339,1,1.16672552,2.83407903
340,1,1.23090434,2.53824711
341,1,1.25412083,3.66148734
342,1,1.13959289,3.27660632
343,1,1.27884424,2.93874454
344,1,1.17112350,3.54478216
345,1,1.15448356,3.70391583
346,1,1.11957312,2.09709239
347,1,1.33911180,5.42736626
348,1,1.09358263,5.91232157
349,1,1.26316786,3.20128655
350,1,1.28255737,3.05401158
351,1,1.22458887,4.56792641
352,1,1.09225464,5.25477743
353,1,1.09585524,5.24234533
354,1,1.06326401,4.19757128
355,1,1.20262361,3.44903946
356,1,1.17681587,2.91434669
357,1,1.25439048,3.90192223
358,1,1.30730629,3.86913180
359,1,1.36279130,5.70324659
360,1,1.33434069,5.82256699
361,1,1.27196205,3.24991608
362,1,1.14268935,3.17340398
363,1,1.19497669,2.67984533
364,1,1.18008590,2.78331733
365,1,1.43190324,3.32450390
366,1,1.41709900,6.87289190
367,1,1.17877924,4.12114286
368,1,1.21596003,2.61997366
369,1,1.35085511,3.85294318
370,1,1.24103379,2.70164561
371,1,1.21166563,3.52561355
372,1,1.23168921,2.19564176
373,1,1.25563192,5.47680426
374,1,1.11214149,3.19770026
375,1,1.22734511,3.26052117
376,1,1.24987841,3.74188995
377,1,1.17465866,3.48269296
378,1,1.32200229,4.71422863
379,1,1.22935820,3.94294977
380,1,1.16805005,3.88360095
381,1,1.36796761,3.19488049
382,1,1.18520546,4.00965691
383,1,1.17765808,4.33383560
384,1,1.32985234,6.37510109
385,1,1.20880163,3.89802766
386,1,1.29769969,3.42913818
387,1,1.15445292,3.08623362
388,1,1.13202739,3.04987574
389,1,1.15727532,3.02924705
390,1,1.20951009,3.30893493
391,2,1.32764840,3.54353023
392,2,1.20354116,4.19992876
393,2,1.08265746,2.67801189
394,2,1.20483804,3.74273586
395,2,1.28899252,3.99282312
396,2,1.12279165,3.01979852
397,2,1.27044117,3.66037679
398,2,1.09289718,4.96307707
399,2,1.06774127,3.11029720
400,2,1.28186655,2.85459781
401,2,1.14202249,2.65990305
402,2,0.99175829,2.78822351
403,2,1.12434208,3.39070272
404,2,1.04012382,4.74147415
405,2,1.08565342,3.02544332
406,2,1.12639332,3.89680862
407,2,1.12017226,5.47370386
408,2,1.04194248,3.30779052
409,2,1.04148710,7.67068434
410,2,0.94290876,4.00213289
411,2,1.10774803,5.99333811
412,2,1.13573611,3.18716645
413,2,0.99752969,3.69508505
414,2,1.24373317,2.97008061
415,2,1.03055310,3.20852065
416,2,1.19660068,3.18595791
417,2,1.06027532,4.59007406
418,2,1.48034644,3.42538071
419,2,1.04286015,3.29027796
420,2,1.12851238,3.02160263
421,2,1.21669030,5.21880817
422,2,1.14051068,4.42886162
423,2,1.21004987,5.09297609
424,2,1.07712555,2.97159886
425,2,1.24569738,5.63362885
426,2,1.24730229,4.07145977
427,2,1.05816507,2.95787859
428,2,1.07455778,4.28909683
429,2,1.31844807,3.05521369
430,2,1.00133252,5.49062109
431,2,1.22224498,3.70985413
432,2,1.26825285,5.34813547
433,2,1.25001621,3.78717589
434,2,1.44630432,4.30875015
435,2,1.09229851,3.79216576
436,2,0.90383780,2.33214784
437,2,1.02863526,4.73961973
438,2,1.34135294,4.62882280
439,2,1.23237956,3.73202229
440,2,1.03249955,3.71426439
441,2,1.07190204,3.22988939
442,2,1.19002557,3.88137555
443,2,1.12103820,inf
444,2,1.18837309,6.17550135
445,2,1.09547865,6.58645821
446,2,1.23388767,2.98877549
447,2,1.17978787,5.65643311
448,2,1.12691021,5.20984125
449,2,1.07909763,2.99923086
450,2,1.08167326,3.35968566
451,2,0.99932182,4.30632448
452,2,0.92875075,2.47857547
453,2,1.04166949,5.72966528
454,2,1.05162168,3.52816033
455,2,1.08693576,3.21554875
456,2,1.16814518,4.81652880
457,2,1.29655719,4.67678547
458,2,0.93281269,3.30751038
459,2,1.17056119,4.49675703
460,2,1.05825996,4.50665569
461,2,1.10501623,4.79004669
462,2,1.01723862,5.04911613
463,2,1.23314953,5.06644583
464,2,1.15009141,6.08226061
465,2,1.22346592,5.75606537
466,2,1.21211648,5.94530821
467,2,0.99714625,4.86176443
468,2,1.18938875,6.84527063
469,2,1.19017291,4.46365643
470,2,1.07433879,4.09491301
471,2,1.16726327,5.41851330
472,2,1.05999935,3.60722303
473,2,1.14849663,4.49857140
474,2,1.10046923,4.47109079
475,2,1.02708483,3.87011194
476,2,1.06875002,2.37953377
477,2,1.05556381,3.10773158
478,2,1.10282469,4.73585653
479,2,1.14867961,4.16154814
480,2,0.86735451,3.16664171
481,2,0.97544384,3.10203242
482,2,0.91704184,2.74059463
483,2,1.01488757,3.63321090
484,2,0.97709608,2.86821079
485,2,1.26760614,3.65067101
486,2,0.90374130,2.08951259
487,2,1.15006423,5.45229101
488,2,1.08428979,5.39746237
489,2,1.24024963,6.84380579
490,2,1.06427336,4.31441545
491,2,1.17933893,3.13127494
492,2,1.21710443,4.88130426
493,2,1.20344579,3.86456013
494,2,1.09767735,4.69022942
495,2,0.97111177,3.50317454
496,2,0.93744999,3.44812059
497,2,1.17692471,5.58297110
498,2,1.01496267,3.52303791
499,2,0.91734183,2.84707570
500,2,1.28939104,4.78478098
501,2,1.02179587,4.31873655
502,2,1.03447032,3.90950727
503,2,0.93634844,4.15832949
504,2,0.92127228,2.09135103
505,2,0.95208800,5.59715414
506,2,1.09906673,5.58452463
507,2,1.23393202,4.22864723
508,2,1.07837653,5.03845835
509,2,0.95500529,3.65743685
510,2,0.92365569,3.38691068
511,2,1.04072881,3.91409111
512,2,0.91578740,8.00389481
513,2,1.24196124,5.94693995
514,2,0.95984638,4.03349495
515,2,1.14374983,5.54443550
516,2,1.30823481,5.25679684
517,2,0.94345498,3.56086111
518,2,1.25436473,4.39938688
519,2,1.19211459,3.00238895
520,2,1.17085838,5.77590370
521,2,1.10327101,3.76150513
522,2,1.00264621,2.44207764
523,2,1.16413236,4.36048937
524,2,1.13512814,3.03437638
525,2,1.10189784,5.14944792
526,2,0.95157260,3.97432804
527,2,1.02367771,2.56774640
528,2,1.06767559,3.37923861
529,2,1.02917576,2.80391169
530,2,1.20265257,3.68286276
531,2,1.14730597,3.89428854
532,2,0.92069769,3.15249801
533,2,0.97338164,3.75618815
534,2,1.06434202,4.00167227
535,2,1.04173028,4.56205416
536,2,0.98806584,7.98473883
537,2,1.07029736,3.26227164
538,2,1.17307174,3.64526391
539,2,1.08012915,7.87927675
540,2,1.09372175,4.85491705
541,2,0.85945600,4.20579100
542,2,0.93120253,2.90776277
543,2,0.92237878,4.20196390
544,2,1.14182639,6.00588512
545,2,1.09010088,5.83639669
546,2,1.01825380,3.93915486
547,2,1.04921067,5.80334330
548,2,1.08403850,3.02763414
549,2,0.96336204,4.03371334
550,2,1.16170323,4.44999504
551,2,1.21539497,5.81511354
552,2,1.03829360,5.14513016
553,2,0.99422634,3.11329627
554,2,1.16051507,4.61215973
555,2,1.09104431,3.34726000
556,2,0.80495912,3.29229331
557,2,1.05481195,5.21365213
558,2,1.13762188,3.69620466
559,2,1.09291339,4.51095724
560,2,1.13963389,3.79131889
561,2,0.89716762,3.72029710
562,2,1.28682017,5.82521439
563,2,1.31231093,3.99061203
564,2,1.10078442,5.10243034
565,2,1.32760882,6.47522068
566,2,0.98901206,2.88567066
567,2,1.06017566,4.55908918
568,2,0.98868978,4.55348969
569,2,1.03840244,5.02344942
570,2,1.37464356,3.76728463
571,2,0.98761165,2.54883599
572,2,1.05352736,4.23660231
573,2,1.13772154,3.54709649
574,2,1.00727034,2.83023167
575,2,1.05988240,3.80740857
576,2,1.12162232,3.81501007
577,2,0.96298623,3.31144166
578,2,0.95183015,3.14378262
579,2,1.12538481,5.67805290
580,2,0.95350516,3.97436333
581,2,1.13467622,3.97393703
582,2,0.94864315,3.94656420
583,2,1.05389965,4.47406673
584,2,1.10658216,3.58978295
585,2,1.05900347,3.78950953
586,2,0.91749775,3.61485457
587,2,1.12189126,3.24859214
588,2,1.01959753,4.07921505
589,2,1.02647591,6.91102171
590,2,1.10369158,4.37017775
591,2,1.09013915,4.74548912
592,2,1.12079620,4.45349407
593,2,1.02679360,5.04652786
594,2,1.02232361,3.23366809
595,2,0.94702864,2.91556597
596,2,1.16042614,2.93548656
597,2,0.93201387,3.62319970
598,2,0.91247505,4.00639009
599,2,1.15551567,3.73734117
600,2,1.25221753,4.71110201
601,2,1.03883100,3.37345266
602,2,0.94580364,6.81302881
603,2,1.09448457,3.78515482
604,2,0.88201511,4.16241884
605,2,0.97142839,2.53313708
606,2,1.12301469,5.41753483
607,2,0.97837466,3.42483974
608,2,1.10733128,5.41074610
609,2,0.98376489,6.18852806
610,2,0.92966223,4.36980629
611,2,0.80147010,3.37640119
612,2,1.08746386,4.95189762
613,2,0.73255342,3.85172987
614,2,1.04921687,3.70355892
615,2,0.97432649,3.99819803
616,2,1.15360713,6.51105404
617,2,0.90131485,2.59246945
618,2,1.03986943,6.50228786
619,2,1.00764346,7.84643936
620,2,1.05652499,4.22620058
621,2,1.28069937,3.51227617
622,2,1.14732003,5.22380590
623,2,1.13474977,6.35099888
624,2,0.94459987,3.65776420
625,2,1.14354444,4.45210838
626,2,1.15869880,5.05544710
627,2,1.08254671,2.70568371
628,2,0.93454814,4.53709221
629,2,1.09515667,3.00451374
630,2,1.05898368,3.47813869
631,2,0.92372793,3.32646322
632,2,0.97659367,7.96514606
633,2,1.06638837,5.81608438
634,2,1.17199874,3.11967874
635,2,0.91543508,4.51759481
636,2,0.90347105,3.49923801
637,2,1.05872607,3.29815650
638,2,1.01514554,4.92283249
639,2,0.93448311,3.91707802
640,2,1.27167022,5.12042093
641,2,1.10687184,7.27470160
642,2,1.01424599,4.50508165
643,2,1.13412333,4.24194288
644,2,0.99846762,4.47728777
645,2,1.01116872,4.78608751
646,2,0.98830223,3.82238388
647,2,0.95268238,4.27806854
648,2,1.03312099,3.20419383
649,2,1.15108228,4.30839157
650,2,1.05435491,5.75591135
651,2,1.01088190,6.13665152
652,2,1.07502413,3.50703049
653,2,0.94109493,5.79479027
654,2,1.00767183,3.98059344
655,2,1.09699845,4.10242367
656,2,0.89067638,4.13730669
657,2,1.02402449,6.43014145
658,2,0.98296428,3.99504781
659,2,1.08840728,4.35379744
660,2,1.07432246,4.12296534
661,2,1.04597080,3.81058979
662,2,1.25498819,4.94816208
663,2,1.02856207,3.75470138
664,2,0.84148359,3.16013122
665,2,0.93765718,3.50608945
666,2,0.89992023,3.32553220
667,2,0.93122733,3.89616060
668,2,1.03899682,5.62015581
669,2,0.87338257,2.79699230
670,2,1.23607767,4.81655312
671,2,0.73920536,5.02453279
672,2,1.08901429,3.68104625
673,2,1.04675794,3.54286981
674,2,0.85114002,4.68106937
675,2,0.82793057,2.69073582
676,2,1.06920433,5.38444281
677,2,1.01257229,4.11251640
678,2,1.04159749,7.22948694
679,2,0.88239956,4.38958836
680,2,1.09295142,4.04743242
681,2,0.83751202,5.53318548
682,2,0.91478562,5.84030676
683,2,0.98603755,4.48459339
684,2,0.96163243,3.84593058
685,2,0.90862024,5.01987839
686,2,1.01169503,3.85876346
687,2,1.11445212,4.29263735
688,2,1.00076032,4.63448906
689,2,0.98142540,4.29513264
690,2,0.92037606,3.84812045
691,2,0.83663476,2.45148945
692,2,0.96094292,3.23583579
693,2,0.86220145,2.71444941
694,2,0.98846287,3.01204705
695,2,1.18598235,5.68430376
696,2,1.14334857,4.64397955
697,2,0.96274245,3.25069618
698,2,0.97403026,4.72560740
699,2,1.10440445,6.21827030
700,2,0.81870055,3.92256260
701,2,0.87193853,4.72884941
702,2,0.95866942,4.63418150
703,2,1.11135602,4.39173174
704,2,0.93134141,3.30412149
705,2,0.98077548,3.12806082
706,2,0.93989998,5.12460756
707,2,0.97267234,6.34585238
708,2,1.22751141,5.27819109
709,2,0.75833553,2.35078645
710,2,0.95399487,2.73872328
711,2,1.04209185,3.94893551
712,2,0.88452160,2.33024216
713,2,0.96131325,3.06174302
714,2,1.13003469,5.07984591
715,2,1.02366531,3.30928779
716,2,1.03118157,2.73611808
717,2,0.88312781,3.38983631
718,2,1.02573323,6.42316723
719,2,0.88767529,3.47263026
720,2,0.99695897,4.31855392
721,2,0.80492729,3.07930613
722,2,0.78817630,3.93300200
723,2,0.95247644,8.25090313
724,2,0.81069446,3.36234045
725,2,0.94085270,3.18992019
726,2,0.88945943,6.48384714
727,2,0.84961998,6.11804771
728,2,0.87984633,7.53197527
729,2,0.91201496,2.52368760
730,2,0.80166638,2.94586301
731,2,0.98652685,5.87409496
732,2,0.88111186,5.37852859
733,2,1.01350141,4.07537985
734,2,1.07333243,4.91908407
735,2,0.81128931,4.48459339
736,2,0.86192989,3.55279160
737,2,0.91490757,4.12914371
738,2,1.01862371,3.97688079
739,2,0.98378634,5.41702461
740,2,0.84868848,3.05342698
741,2,0.89017069,3.62255144
742,2,0.95310497,5.19579506
743,2,0.89098489,4.82031345
744,2,0.98647219,3.44647217
745,2,1.05246878,3.34408450
746,2,0.85278523,3.92815185
747,2,0.93111104,2.52521086
748,2,0.83003998,4.57558537
749,2,0.92865658,3.63102889
750,2,1.03698063,4.87564850
751,2,0.89199525,2.26905441
752,2,0.98402578,4.09568405
753,2,0.85394931,4.01642752
754,2,1.09596372,3.03452134
755,2,0.86765873,3.80970287
756,2,1.01853573,4.18611383
757,2,0.98650956,3.22626233
758,2,0.93329632,4.10038137
759,2,0.94385946,4.96929598
760,2,0.88927853,5.26664305
761,2,0.87669086,3.29473138
762,2,1.21204913,4.45181179
763,2,1.04824638,3.62609100
764,2,1.09129667,4.72612000
765,2,0.94052863,4.10748816
766,2,0.82828999,3.14651966
767,2,0.83535826,4.00159693
768,2,0.90023470,4.58349895
769,2,0.97941303,3.12526083
770,2,0.92465067,3.15605259
771,2,0.99176908,4.77665377
772,2,0.92623031,4.56287050
773,2,0.93317091,3.51620054
774,2,0.88035607,4.85354042
775,2,0.90355182,4.04536486
776,2,0.93186188,3.63619256
777,2,0.92291540,4.63766909
778,2,1.14055634,8.29045010
779,2,0.85765934,4.03734350
780,2,0.86119413,5.43082905
781,2,0.89451981,10.04709530
782,3,0.99138319,5.28993130
783,3,0.94246733,3.18366718
784,3,0.84032285,4.26864433
785,3,0.75989103,3.10533619
786,3,0.98056996,3.97608709
787,3,0.89770216,6.37896204
788,3,0.88022792,3.27486444
789,3,1.05565763,3.57989240
790,3,1.07819295,3.40890217
791,3,0.87323928,2.96250296
792,3,0.99218178,2.78404570
793,3,0.88010347,3.16756296
794,3,0.84898430,4.77441406
795,3,0.94479936,5.39980793
796,3,0.97061187,4.54200888
797,3,1.11157823,4.05186749
798,3,0.97038502,3.93152118
799,3,0.83212739,3.12824440
800,3,1.05173600,5.22399712
801,3,1.10173965,7.74927187
802,3,0.82035691,3.36440301
803,3,0.85035849,3.42220736
804,3,0.99398375,5.31526041
805,3,1.06784892,4.04113626
806,3,1.11437297,6.19316339
807,3,0.94227684,4.32529879
808,3,0.88135719,2.63908243
809,3,1.00310850,6.50554514
810,3,0.89748275,4.16309595
811,3,0.82469416,4.65744066
812,3,0.97357452,4.49472713
813,3,0.97236747,4.47760201
814,3,1.05959988,3.31677365
815,3,0.97716761,4.95108366
816,3,1.09348834,4.62640285
817,3,1.06914437,3.68961048
818,3,0.81042051,3.99316478
819,3,0.86211157,4.37942076
820,3,0.71280110,4.01044703
821,3,0.84197521,2.27145791
822,3,0.82224649,2.93167305
823,3,0.84078485,3.42071891
824,3,0.79987872,3.10607696
825,3,1.10943127,6.64236355
826,3,0.73317695,2.94792485
827,3,0.93027687,2.34211516
828,3,1.07082343,4.93491793
829,3,0.92590189,6.18742466
830,3,1.13454556,5.39858246
831,3,0.96110368,4.67759800
832,3,0.82558322,2.81279969
833,3,1.02378261,4.23505068
834,3,0.88200319,3.48746037
835,3,0.97640955,5.35708904
836,3,1.04055047,3.44054103
837,3,0.97471201,5.17528200
838,3,0.75022376,4.36041355
839,3,0.96255529,3.59945273
840,3,0.85872567,4.55604076
841,3,0.89659679,5.49227571
842,3,1.02068937,4.32291603
843,3,0.80456430,2.70460463
844,3,0.71432400,4.15537262
845,3,1.04784465,11.69044399
846,3,1.15278292,4.46733570
847,3,0.97372782,3.64271355
848,3,0.95623338,5.27823544
849,3,0.99069607,4.19831610
850,3,1.08182728,6.00051069
851,3,0.85904223,6.53271866
852,3,0.85967278,5.86991072
853,3,0.83468175,5.37308407
854,3,0.86280036,4.77567482
855,3,0.80240154,3.69718170
856,3,0.87873763,4.66313601
857,3,1.04986453,3.89556265
858,3,0.68270338,3.08390594
859,3,0.73073274,2.60440564
860,3,0.88148612,2.70835328
861,3,0.77260983,2.94413519
862,3,0.93979430,6.17385864
863,3,1.08072925,3.51181316
864,3,1.06934524,4.08288527
865,3,0.94353181,3.43327737
866,3,0.78281844,3.07100725
867,3,0.73224783,2.35334086
868,3,0.96217000,2.91662431
869,3,0.79101157,3.16392803
870,3,0.89180470,4.56333923
871,3,0.99123073,6.08395624
872,3,0.88287002,3.51041389
