global_step,epoch,loss,grad_norm
200,1,1.95230103,1.03502822
201,1,1.92313385,1.09820426
202,1,1.90886307,1.96136332
203,1,1.89502716,1.86268151
204,1,1.92888641,1.39922929
205,1,1.84783173,1.01038837
206,1,1.90431213,1.11277461
207,1,1.85618973,1.02126133
208,1,1.92520142,1.40579438
209,1,1.96653748,1.54544067
210,1,1.92630386,2.17936134
211,1,1.91150284,2.47613788
212,1,1.97072983,2.71251416
213,1,2.06814194,2.88723803
214,1,1.98560333,1.59578884
215,1,1.98654175,4.08055639
216,1,1.97087097,1.52995157
217,1,1.88687897,2.33028007
218,1,1.92168427,2.79727054
219,1,1.91483307,1.15421200
220,1,2.00296402,2.61862659
221,1,1.95070648,2.63214135
222,1,1.92313004,1.82674372
223,1,1.91857147,1.24052322
224,1,1.98759460,3.40369296
225,1,1.89472961,2.86257863
226,1,2.02579498,3.31378603
227,1,2.02315140,5.75898361
228,1,1.88781738,1.42010069
229,1,1.99742126,3.87013030
230,1,1.99846649,4.04164362
231,1,1.91423416,2.43413448
232,1,1.88738632,1.97342992
233,1,1.98372650,3.33558130
234,1,1.98928833,3.09896421
235,1,1.92675018,1.78631151
236,1,1.96223831,1.96084452
237,1,2.01125717,2.46165633
238,1,1.85050392,1.42012382
239,1,1.95929718,0.93197560
240,1,1.92158508,1.85869825
241,1,1.86782455,0.87201703
242,1,1.84073639,0.93937033
243,1,1.87047577,1.10844004
244,1,1.80263519,0.94447166
245,1,2.07320404,2.20267630
246,1,1.83364105,2.40972185
247,1,1.88187790,1.34594202
248,1,1.95054626,2.48165274
249,1,1.89687347,1.09383631
250,1,1.87859535,1.90651011
251,1,1.91344070,1.55670130
252,1,1.89099979,1.87160408
253,1,1.89966011,1.18027580
254,1,1.95059586,1.75898385
255,1,1.90331459,1.39110327
256,1,1.92547989,1.19432271
257,1,1.97673035,2.43634558
258,1,1.91825104,1.32445800
259,1,1.92374420,2.96874690
260,1,1.90211487,1.32558012
261,1,1.88136292,1.98368561
262,1,1.86486816,1.24058568
263,1,1.86696243,1.52036083
264,1,1.88748550,1.96989882
265,1,1.90373230,1.27075958
266,1,1.97541809,2.67245650
267,1,1.89844131,4.40537596
268,1,1.81899261,0.99240530
269,1,2.04194641,3.70287752
270,1,1.90231323,2.83071399
271,1,1.82244873,1.42641425
272,1,1.92639542,1.70077515
273,1,1.92507553,2.04969263
274,1,1.90641403,2.02443051
275,1,1.84508514,1.16365147
276,1,1.88701248,2.53372025
277,1,1.92193222,1.59179580
278,1,1.94716644,1.84944141
279,1,1.84635925,1.04997408
280,1,1.88178253,1.24844491
281,1,1.91079330,0.88497239
282,1,1.92710876,1.06033671
283,1,1.84870148,1.10053670
284,1,1.94377136,1.07209015
285,1,1.90773010,1.19893634
286,1,1.88215256,1.44080472
287,1,1.89468193,1.67573512
288,1,1.93791580,3.43327713
289,1,1.79931068,1.93833125
290,1,1.99755478,2.77762318
291,1,1.89309311,3.37363696
292,1,1.89896393,2.14876485
293,1,1.88373947,1.83250821
294,1,1.90274048,3.19595838
295,1,1.81484985,1.57564116
296,1,1.93603134,3.44693947
297,1,1.92452240,3.22946429
298,1,1.89746094,1.61506844
299,1,1.89682388,1.64634430
300,1,1.84897232,1.73316598
301,1,1.92726898,2.20867872
302,1,1.97491837,4.05702162
303,1,1.76832962,1.30656195
304,1,1.82662582,0.78834230
305,1,1.88717270,3.49102616
306,1,1.93593597,2.58406854
307,1,1.82326126,1.31254852
308,1,1.82418442,2.72340488
309,1,1.89802694,3.28589869
310,1,1.73374939,1.67004859
311,1,1.87221146,2.26268029
312,1,1.78402519,1.28080904
313,1,1.92008018,1.49085629
314,1,1.77619171,1.06890833
315,1,1.91261673,3.30910468
316,1,1.77575302,1.21671355
317,1,1.87403679,3.15066433
318,1,1.90679932,1.12109411
319,1,1.90843964,1.71363044
320,1,1.86414719,1.21850491
321,1,1.89974785,1.11836994
322,1,1.79896927,1.45812631
323,1,1.92091751,1.45080626
324,1,1.86234283,2.06048965
325,1,1.82497215,1.74846423
326,1,1.74766922,1.58521187
327,1,1.88695049,2.09375644
328,1,1.88570404,1.37382102
329,1,1.89700317,1.56980801
330,1,1.75936508,2.19294333
331,1,1.76853943,1.88944530
332,1,1.90914631,3.31806254
333,1,1.84869003,2.74833274
334,1,1.87764549,2.70948482
335,1,1.74652863,2.37376142
336,1,1.91433525,2.68602037
337,1,1.75291061,1.19084299
338,1,1.78780365,1.44645691
339,1,1.78722572,1.93315542
340,1,1.85747910,2.56348729
341,1,1.75509548,1.66714537
342,1,1.72137928,1.49892056
343,1,1.94191170,2.74391055
344,1,1.82502556,2.36370635
345,1,1.89310837,2.65327311
346,1,1.78405380,1.99442673
347,1,1.91021347,1.30834150
348,1,1.77802277,2.59594631
349,1,1.77656555,1.11919439
350,1,1.89655304,1.63177812
351,1,1.90713120,1.49142933
352,1,1.81604767,3.45532727
353,1,1.91842651,1.70411062
354,1,1.88065338,2.46123719
355,1,1.80566025,1.76257789
356,1,1.76352978,1.76386237
357,1,1.82774162,4.37794352
358,1,1.69813156,2.09391212
359,1,1.92501831,3.79401636
360,1,1.94877243,2.47553158
361,1,1.96394920,5.29584837
362,1,1.75511932,1.79367030
363,1,1.86780548,1.70827055
364,1,1.93444443,4.19954157
365,1,1.81409454,2.04725695
366,1,1.81762314,1.33185923
367,1,1.84927750,1.85188437
368,1,1.86233139,2.61143517
369,1,1.80748749,1.47175264
370,1,1.83111572,2.74821305
371,1,1.71915817,2.01624489
372,1,1.89115047,3.10262394
373,1,1.79292154,2.64897585
374,1,1.77735138,1.41058946
375,1,1.82923985,2.38581920
376,1,1.82195282,1.55689573
377,1,1.77218628,1.47749722
378,1,1.85070992,4.40319824
379,1,1.99374580,2.52460623
380,1,1.83487320,1.30415952
381,1,1.87983704,1.43737495
382,1,1.93083191,3.13698483
383,1,1.81418037,1.83411276
384,1,1.83824921,1.64878500
385,1,1.71937227,1.35472548
386,1,1.77283573,1.41494310
387,1,1.92980957,2.76875067
388,1,1.73015976,1.64490688
389,1,1.74984360,1.06210637
390,1,1.84180295,3.14308977
391,2,1.70853424,1.15504301
392,2,1.77084732,2.59389257
393,2,1.82481384,2.47771478
394,2,1.79136086,1.64154744
395,2,1.75800037,1.76239133
396,2,1.84971428,2.05132723
397,2,1.81294656,1.44949937
398,2,1.70514488,1.71554971
399,2,1.70592475,2.53143716
400,2,1.72194004,2.00097227
401,2,1.76050353,2.41241169
402,2,1.80693650,3.18076396
403,2,1.89299488,3.57760811
404,2,1.72259331,2.38697600
405,2,1.74307442,1.71523142
406,2,1.81353569,1.99903655
407,2,1.83462143,2.97503138
408,2,1.76862335,2.31499982
409,2,1.85808945,1.43914759
410,2,1.73382854,2.30359936
411,2,1.74407816,1.81134868
412,2,1.84273434,2.95710516
413,2,1.67644024,2.52291489
414,2,1.84666443,2.60541534
415,2,1.66328430,2.50569105
416,2,1.86257935,1.66115952
417,2,1.66034698,1.84076917
418,2,1.68274307,1.88121498
419,2,1.84206009,3.25607610
420,2,1.65074921,3.85736275
421,2,1.73744583,3.99905348
422,2,1.74720097,2.45524406
423,2,1.84435654,2.38147473
424,2,1.70879745,3.02333689
425,2,1.71504641,1.73841798
426,2,1.70276165,1.80153263
427,2,1.65790081,2.39160824
428,2,1.83645344,1.78355432
429,2,1.83539677,2.95947480
430,2,1.61718941,2.29478455
431,2,1.74693906,1.43720114
432,2,1.67828560,2.63012624
433,2,1.64115715,2.54507804
434,2,1.71919060,2.72849512
435,2,1.77846432,3.03717184
436,2,1.72955751,2.55390000
437,2,1.74828458,2.94377756
438,2,1.93912125,2.87415910
439,2,1.81162739,4.02046204
440,2,1.69540691,3.11129928
441,2,1.77345371,2.43010116
442,2,1.86745644,3.99223733
443,2,1.78957748,1.76518476
444,2,1.75497437,1.62361777
445,2,1.76752281,2.33208227
446,2,1.79624224,2.55735946
447,2,1.69760704,2.72158313
448,2,1.75922012,3.29564810
449,2,1.60141945,2.20218873
450,2,1.63968897,2.42424440
451,2,1.68938255,1.85777843
452,2,1.63806629,2.22565770
453,2,1.88464880,3.61526656
454,2,1.59486580,2.56766987
455,2,1.78003311,3.52943540
456,2,1.84883976,4.93770790
457,2,1.57379913,1.93966532
458,2,1.70163918,1.75304973
459,2,1.73859787,2.50462055
460,2,1.81814384,1.84455073
461,2,1.72488785,2.70236731
462,2,1.79404068,2.75440979
463,2,1.83507919,2.26173019
464,2,1.77660370,2.84672880
465,2,1.83755112,3.14247489
466,2,1.68397141,1.75124252
467,2,1.72751617,2.15860033
468,2,1.73815918,1.73262811
469,2,1.73174381,3.29562640
470,2,1.76350212,2.63668323
471,2,1.70415378,3.36987519
472,2,1.65709686,3.38730621
473,2,1.69946194,2.06822634
474,2,1.76617718,4.05561304
475,2,1.86366749,3.50940561
476,2,1.67788506,2.88215637
477,2,1.61381435,1.88659561
478,2,1.77463436,2.66079235
479,2,1.75940895,2.33210969
480,2,1.61376190,1.88545918
481,2,1.75015450,1.89440787
482,2,1.70139742,2.25909638
483,2,1.75027418,2.33938360
484,2,1.65239334,3.60710120
485,2,1.56054616,1.42563283
486,2,1.63476658,3.64501643
487,2,1.89547157,8.40898132
488,2,1.64003754,2.40656400
489,2,1.96885061,6.07709837
490,2,1.69841218,4.31328726
491,2,1.66131067,5.83428431
492,2,1.71865034,3.84718060
493,2,1.80731940,3.88271880
494,2,1.80053902,3.14554334
495,2,1.82095337,2.98267245
496,2,1.80813217,3.05051136
497,2,1.78170013,3.83918166
498,2,1.82360649,2.82816052
499,2,1.61310244,1.41864121
500,2,1.61263657,2.25069714
501,2,1.62650299,1.86154962
502,2,1.86819363,3.68407202
503,2,1.71585155,3.01884890
504,2,1.74366975,3.45986795
505,2,1.62947273,4.15978146
506,2,1.70213556,3.40582585
507,2,1.64986038,1.93445480
508,2,1.72074699,4.27847052
509,2,1.71730328,3.36210537
510,2,1.60610580,2.40960121
511,2,1.62580776,1.77104461
512,2,1.63379002,1.74988675
513,2,1.87506390,4.84542990
514,2,1.71698093,2.95076489
515,2,1.78242517,3.86082387
516,2,1.69061852,3.47594094
517,2,1.72939110,4.01946640
518,2,1.82425117,4.47152138
519,2,1.72566605,2.21386600
520,2,1.67354178,1.59483111
521,2,1.76081657,2.86443424
522,2,1.76278687,3.15652394
523,2,1.64742327,2.29776168
524,2,1.62257838,2.02858973
525,2,1.68237948,2.62086630
526,2,1.55568707,1.70331633
527,2,1.75411463,2.38280439
528,2,1.66296482,3.04086900
529,2,1.56559849,2.11273718
530,2,1.58712757,3.02124500
531,2,1.64059091,4.48175192
532,2,1.63223505,3.74586344
533,2,1.64435232,2.29807997
534,2,1.50014019,3.33101678
535,2,1.72189474,3.47321081
536,2,1.74819946,2.35798407
537,2,1.75499773,3.07695127
538,2,1.66622353,3.78048754
539,2,1.65270042,1.85320497
540,2,1.71020126,2.81806326
541,2,1.87188530,2.69000244
542,2,1.69239211,2.34138370
543,2,1.60154819,3.09762001
544,2,1.65885592,2.44969034
545,2,1.78186798,2.31940675
546,2,1.65783691,2.55659604
547,2,1.73814440,2.13012838
548,2,1.66233826,1.94507825
549,2,1.70298767,1.19129813
550,2,1.64263058,2.38871098
551,2,1.62224960,2.48101568
552,2,1.68024158,1.99632716
553,2,1.65092278,2.08609796
554,2,1.51481724,2.82335901
555,2,1.53346825,2.56788063
556,2,1.55764484,4.71598291
557,2,1.58004570,5.04605722
558,2,1.73726463,5.58259916
559,2,1.68031502,3.35720110
560,2,1.62329507,3.10203004
561,2,1.68941689,3.15560985
562,2,1.70223236,2.51416588
563,2,1.65286946,2.40014887
564,2,1.66685009,2.24315143
565,2,1.71947670,2.19711542
566,2,1.68104339,1.35328412
567,2,1.51894510,2.02010679
568,2,1.58914495,1.86568093
569,2,1.53393459,2.48679996
570,2,1.46282041,3.21283865
571,2,1.59632075,2.69349647
572,2,1.65753174,2.85522008
573,2,1.67913818,2.31327152
574,2,1.67313385,2.45377755
575,2,1.56450844,2.38830471
576,2,1.79393959,2.13405514
577,2,1.60913372,2.67238855
578,2,1.55326009,2.78450871
579,2,1.53493452,2.11938262
580,2,1.58923244,2.72546434
581,2,1.63030815,3.88300824
582,2,1.76470041,4.13837814
583,2,1.74393940,3.73311901
584,2,1.53972697,2.47843385
585,2,1.51119792,3.07470036
586,2,1.49741340,4.51358700
587,2,1.48812282,2.35099173
588,2,1.50660944,2.29458380
589,2,1.55347157,1.84105265
590,2,1.54030061,2.68731141
591,2,1.61091518,3.11256123
592,2,1.69970989,5.02969074
593,2,1.61406183,4.27255487
594,2,1.62498665,2.58955669
595,2,1.60328007,2.83551049
596,2,1.71511078,5.11138582
597,2,1.57702255,3.67033315
598,2,1.50041580,2.82578874
599,2,1.74115753,3.27492070
600,2,1.53004074,1.86996448
601,2,1.61617756,1.94585431
602,2,1.61096382,2.11461353
603,2,1.50747681,2.02563310
604,2,1.67961359,2.71498895
605,2,1.67904282,2.46141768
606,2,1.66399097,2.57281637
607,2,1.65398216,5.68509817
608,2,1.55843568,2.87461400
609,2,1.60631084,2.73977327
610,2,1.60873032,3.49843884
611,2,1.56451166,2.46646118
612,2,1.60393262,3.70923352
613,2,1.59763432,3.97363520
614,2,1.51525259,2.24915552
615,2,1.72209930,2.92128539
616,2,1.59344983,2.39251971
617,2,1.57438350,3.54465842
618,2,1.53201842,4.65609026
619,2,1.64386606,6.91808271
620,2,1.50570655,3.16948986
621,2,1.60397160,2.60251975
622,2,1.85299110,5.52859163
623,2,1.57657290,2.58959842
624,2,1.67763424,3.36150956
625,2,1.56660485,2.10414481
626,2,1.65149391,3.60192370
627,2,1.51175547,2.44983077
628,2,1.68797493,2.92409539
629,2,1.56079292,1.65115559
630,2,1.56613350,1.90394342
631,2,1.51494122,3.28336120
632,2,1.42543185,2.33366585
633,2,1.41281414,2.60609961
634,2,1.63737535,3.86526036
635,2,1.63943386,3.82644796
636,2,1.42867327,2.42917466
637,2,1.61255205,4.35336256
638,2,1.71457672,3.55825591
639,2,1.46459830,1.88212776
640,2,1.75042725,4.62649298
641,2,1.46264637,2.74086356
642,2,1.69757426,4.55179167
643,2,1.63781691,3.44204068
644,2,1.48567080,3.82176137
645,2,1.69013178,1.91684437
646,2,1.85189545,4.62338209
647,2,1.68821442,4.13663244
648,2,1.72903490,3.66421366
649,2,1.55650806,1.91342175
650,2,1.63419199,4.08301497
651,2,1.52450180,2.82578588
652,2,1.60236454,2.04109859
653,2,1.63304281,3.88016653
654,2,1.69143820,5.23530722
655,2,1.52604866,1.95331025
656,2,1.91628933,6.86179447
657,2,1.59749413,3.40169787
658,2,1.71465111,3.74631262
659,2,1.87909317,6.15276480
660,2,1.76245546,4.83697128
661,2,1.48351932,1.52163470
662,2,1.58809757,2.53120017
663,2,2.05442905,8.03753471
664,2,1.71026421,4.39743614
665,2,1.66581535,1.69971693
666,2,1.54739571,2.06672120
667,2,1.79019070,2.99011755
668,2,1.71410704,3.06582022
669,2,1.62182283,2.70344806
670,2,1.51317024,2.09484076
671,2,1.70683002,4.11016464
672,2,1.77147341,3.47850442
673,2,1.65949857,2.27255273
674,2,1.56612730,2.00339055
675,2,1.56846142,4.14695263
676,2,1.74908829,3.61289883
677,2,1.67395973,2.00292516
678,2,1.64998293,3.20096064
679,2,1.62980855,3.16776919
680,2,1.57014084,3.03235936
681,2,1.59308243,2.52286983
682,2,1.61726093,2.73545265
683,2,1.56885338,2.92610335
684,2,1.59467888,2.59462118
685,2,1.58793354,2.43699646
686,2,1.68997204,3.33155227
687,2,1.45498300,2.03570843
688,2,1.47156906,3.10235405
689,2,1.67147958,3.30572963
690,2,1.66696930,2.70990682
691,2,1.62633538,2.93532419
692,2,1.67891598,4.72801638
693,2,1.53918457,2.22249460
694,2,1.60605049,2.75894904
695,2,1.55376148,3.07107043
696,2,1.54515076,2.24071717
697,2,1.53656530,1.97965693
698,2,1.57159185,2.92403936
699,2,1.63985348,3.97481298
700,2,1.57311726,2.79171348
701,2,1.56167173,2.22532248
702,2,1.66750717,4.33776188
703,2,1.53093719,2.71269417
704,2,1.48025799,2.49354196
705,2,1.49316311,2.58937931
706,2,1.60020304,3.96059346
707,2,1.42278004,2.02814817
708,2,1.46806145,1.96965992
709,2,1.59708393,3.06597710
710,2,1.63972294,3.50110674
711,2,1.69941616,2.79291105
712,2,1.69476783,2.68614078
713,2,1.52636695,1.82907093
714,2,1.58918095,3.26755786
715,2,1.65623534,3.53587294
716,2,1.51251459,2.11690283
717,2,1.62202299,2.24085712
718,2,1.42342436,2.53997588
719,2,1.62386274,2.71963930
720,2,1.41929531,2.49934149
721,2,1.65824842,3.09859610
722,2,1.48037469,2.19832277
723,2,1.39667439,2.50474858
724,2,1.44695210,2.30232430
725,2,1.65607774,3.76497364
726,2,1.51819706,2.56825757
727,2,1.60527039,3.01841474
728,2,1.58344722,2.09985495
729,2,1.39304352,2.15260029
730,2,1.61881256,2.35991001
731,2,1.58154964,2.32681799
732,2,1.38334084,2.74237967
733,2,1.53239059,2.38723946
734,2,1.49257374,3.56470633
735,2,1.51550770,3.26605630
736,2,1.62130070,2.13888097
737,2,1.66542768,3.39381552
738,2,1.57558155,3.74778962
739,2,1.59898794,3.29299593
740,2,1.43260944,3.22932482
741,2,1.53962994,2.79738259
742,2,1.56554723,2.63441849
743,2,1.43545830,2.12949467
744,2,1.60139811,5.31993103
745,2,1.53473520,3.55568290
746,2,1.62786222,3.16045070
747,2,1.51938534,2.54496431
748,2,1.66266465,3.56785274
749,2,1.75426435,4.39856339
750,2,1.78091145,5.03076696
751,2,1.63899922,2.86603808
752,2,1.66668653,3.36652207
753,2,1.48527241,3.32210779
754,2,1.63831902,3.60800838
755,2,1.63065243,3.74207926
756,2,1.43941474,1.41288948
757,2,1.64850044,6.03108072
758,2,1.51655817,2.74671221
759,2,1.50637817,2.70833945
760,2,1.69688416,6.13268328
761,2,1.60092926,1.94766307
762,2,1.51966000,3.49142480
763,2,1.40779448,2.31391144
764,2,1.48227668,2.99816608
765,2,1.47312808,2.97099471
766,2,1.61395407,2.38853741
767,2,1.71624756,2.35296893
768,2,1.51544929,1.86355245
769,2,1.67775154,3.63530993
770,2,1.38690531,2.25296259
771,2,1.57228279,2.68392372
772,2,1.52119064,2.99691343
773,2,1.33373439,2.40008998
774,2,1.37283945,2.38090396
775,2,1.65655041,2.87292528
776,2,1.42714262,1.87254572
777,2,1.54869163,3.55791807
778,2,1.49385667,3.15476203
779,2,1.47958183,3.40518332
780,2,1.54610586,3.91289449
781,2,1.47002256,3.32769895
782,3,1.51131845,2.03212953
783,3,1.43583965,2.29928207
784,3,1.50970650,2.04243445
785,3,1.43360806,2.37731457
786,3,1.49689484,1.84908879
787,3,1.40934944,3.28870225
788,3,1.39795876,2.41864300
789,3,1.61278582,2.70270920
790,3,1.57187033,4.09868383
791,3,1.45162034,2.85478926
792,3,1.45749283,3.48093700
793,3,1.37397802,2.14789677
794,3,1.54252911,3.12170625
795,3,1.47022820,2.78535938
796,3,1.42504787,2.24080753
797,3,1.44973278,2.92195845
798,3,1.45651817,5.02838373
799,3,1.48607111,2.99626684
800,3,1.42211378,2.71035171
801,3,1.54727173,5.41876936
802,3,1.44373941,2.35033417
803,3,1.32636929,3.47498131
804,3,1.58857393,4.89617157
805,3,1.35832071,2.41299248
806,3,1.34352636,2.91540551
807,3,1.48028469,3.96989655
808,3,1.52597046,3.71757936
809,3,1.50275755,2.49884272
810,3,1.50345254,3.72843361
811,3,1.52298951,3.75783420
812,3,1.53810596,3.50665069
813,3,1.50909519,3.62498045
814,3,1.47761631,2.63619781
815,3,1.54895687,2.24407315
816,3,1.40329170,3.28622031
817,3,1.49623871,2.01509953
818,3,1.53790331,2.47789955
819,3,1.60702300,4.12429428
820,3,1.50295353,3.73303246
821,3,1.46056974,2.08241892
822,3,1.48222351,2.40872717
823,3,1.36179268,3.10228491
824,3,1.37549639,3.18466258
825,3,1.35857105,2.78956652
826,3,1.48088741,4.09082651
827,3,1.83870959,4.62547874
828,3,1.61347270,7.92356634
829,3,1.58335161,2.45812678
830,3,1.57558191,2.64161634
831,3,1.51960051,3.51010084
832,3,1.63531268,2.72672772
833,3,1.59575891,2.12386417
834,3,1.52522707,2.48971248
835,3,1.50560117,3.12505627
836,3,1.47975779,2.45893741
837,3,1.52076840,2.53143764
838,3,1.51629782,3.38193870
839,3,1.47858644,2.65298796
840,3,1.45000935,2.38047647
841,3,1.56709099,3.11632609
842,3,1.41271830,3.29712749
843,3,1.57578182,3.15658617
844,3,1.39838839,3.40311527
845,3,1.47867918,2.77603817
846,3,1.50123072,2.49663901
847,3,1.35823405,3.60071707
848,3,1.55729485,3.81781054
849,3,1.48909080,2.70728350
850,3,1.43391657,4.18502522
851,3,1.44840610,3.07975864
852,3,1.49489641,4.71170330
853,3,1.36408758,2.76216173
854,3,1.44736993,2.91273475
855,3,1.67628169,5.31623936
856,3,1.35193753,3.52592111
857,3,1.39164960,3.56205249
858,3,1.57615018,7.90793276
859,3,1.60589540,5.74740314
860,3,1.47282743,2.98263240
861,3,1.54951119,6.04782200
862,3,1.57833087,4.84139585
863,3,1.50343561,4.01137066
864,3,1.50337410,3.29419065
865,3,1.54057026,3.26262069
866,3,1.44442606,3.66130781
867,3,1.40804005,2.24901152
868,3,1.41256142,2.27158952
869,3,1.49191666,2.56178164
870,3,1.50289726,4.08670425
871,3,1.42763424,3.24241042
