global_step,epoch,loss,grad_norm
173,1,1.33577180,4.95612669
174,1,1.22957587,4.05662537
175,1,1.28403759,5.35570812
176,1,1.29770613,5.28337002
177,1,1.38901711,11.35221672
178,1,1.34041202,4.79425621
179,1,1.37383473,4.35275459
180,1,1.38413858,5.76919651
181,1,1.40895641,4.21523762
182,1,1.30292737,4.84349346
183,1,1.51484847,5.62386322
184,1,1.23776054,4.14775372
185,1,1.24871850,3.63201451
186,1,1.31369615,4.42131138
187,1,1.29561651,5.24101162
188,1,1.21405554,4.43109179
189,1,1.40237820,6.76427269
190,1,1.21150208,3.74481940
191,1,1.26173103,5.30736351
192,1,1.40609801,6.54702425
193,1,1.23418450,5.23043633
194,1,1.42575181,4.20836782
195,1,1.20617294,3.13419461
196,1,1.19118738,3.07599449
197,1,1.14765954,3.77785492
198,1,1.11837125,4.05032825
199,1,1.18416309,3.04983163
200,1,1.32386696,4.52057266
201,1,1.18015957,3.79900432
202,1,1.28851652,6.72995472
203,1,1.26473248,5.51268816
204,1,1.24600840,5.64937973
205,1,1.12984085,3.89174199
206,1,1.20752358,5.30983925
207,1,1.14658558,inf
208,1,1.22842276,7.58489466
209,1,1.44628942,6.29784155
210,1,1.26366043,7.15238905
211,1,1.22820652,4.81471634
212,1,1.39980423,4.50339556
213,1,1.26713717,7.14172935
214,1,1.16437078,6.35672522
215,1,1.12359798,6.26666784
216,1,1.18216991,4.42278862
217,1,1.21927643,5.22460079
218,1,1.33375978,5.48933601
219,1,1.17999768,4.32048178
220,1,1.25784862,4.94510126
221,1,1.13799024,4.58810616
222,1,1.28857243,4.60398149
223,1,1.25912154,4.16327286
224,1,1.41503704,4.99872923
225,1,1.12274551,3.18757176
226,1,1.36849236,8.27844715
227,1,1.14442623,6.49082851
228,1,1.51634192,8.10324383
229,1,1.24962604,4.77265882
230,1,1.28273046,5.44337845
231,1,1.31088734,4.72014618
232,1,1.23381162,4.73817492
233,1,1.37180281,7.04880095
234,1,1.06675112,3.61662984
235,1,1.16040587,4.26415157
236,1,1.34612656,4.20114279
237,1,1.21307874,4.28299379
238,1,1.19067454,5.34494448
239,1,1.29254889,6.36873674
240,1,1.30608606,5.06671715
241,1,1.20776987,4.91443205
242,1,1.25885296,5.91400290
243,1,1.09105253,5.26733398
244,1,1.25317514,5.51516533
245,1,1.35306454,4.25404644
246,1,1.21305919,5.22553921
247,1,1.27479136,4.32247639
248,1,1.17918134,4.77096558
249,1,1.19626451,4.15910530
250,1,1.29380524,5.95742702
251,1,1.24803615,6.61187410
252,1,1.36351764,8.01305294
253,1,1.22693908,4.13325500
254,1,1.28392482,3.97342086
255,1,1.51988971,12.06885338
256,1,1.27989793,3.94908643
257,1,1.18651009,4.51307011
258,1,1.27327871,3.68539572
259,1,1.09693837,5.95030642
260,1,1.25401545,5.47604036
261,1,1.42866063,4.98938179
262,1,1.26238072,5.75790644
263,1,1.19231331,4.40913343
264,1,1.28958201,4.49607038
265,1,1.24224138,4.72805071
266,1,1.52853215,4.70729160
267,1,1.35924006,4.77088594
268,1,1.38249016,5.97377253
269,1,1.40095687,6.72492695
270,1,1.10101724,3.26348281
271,1,1.07354915,4.89565420
272,1,1.16253495,5.50643492
273,1,1.13585079,3.57416487
274,1,1.20807481,4.91103554
275,1,1.30738902,4.71195173
276,1,1.17015600,6.83829689
277,1,1.18553448,4.86016417
278,1,1.34763396,4.90160656
279,1,1.11786890,7.19767475
280,1,1.22201562,6.37172699
281,1,1.18526769,8.02694988
282,1,1.25557256,8.85678864
283,1,1.18269289,10.01202965
284,1,1.11163926,4.88651133
285,1,1.20276785,5.88589048
286,1,1.15439701,4.71826935
287,1,1.33485925,4.70821619
288,1,1.17004383,6.34680367
289,1,1.32259452,6.83174324
290,1,1.21290183,5.18892479
291,1,1.11984706,5.75965261
292,1,1.05308986,3.60722303
293,1,1.25477409,4.93493509
294,1,1.06978631,3.49922562
295,1,1.21694946,5.48314571
296,1,1.26128423,3.96328521
297,1,1.27387011,4.99331713
298,1,1.05733776,3.87948799
299,1,1.18852293,4.11677170
300,1,1.14743614,4.32041979
301,1,1.09749365,6.59239531
302,1,1.20899141,4.64522409
303,1,1.18438995,5.68227100
304,1,0.96488041,4.58995485
305,1,1.00518799,7.22527552
306,1,1.16424632,6.67085075
307,1,1.06349063,6.56937551
308,1,1.15949535,5.97230101
309,1,1.01291811,3.96985126
310,1,1.15340078,5.82691288
311,1,1.15855503,7.53749514
312,1,1.01953065,4.11977625
313,1,1.10458493,4.86323404
314,1,1.15510845,5.50852966
315,1,1.09846640,4.23052502
316,1,1.04679561,8.70338440
317,1,1.05754602,5.09389925
318,1,1.16324234,7.81867838
319,1,1.15123558,5.34558868
320,1,1.36199164,5.95025063
321,1,1.17663860,5.70200682
322,1,1.22335756,6.08836889
323,1,1.15537405,6.64477158
324,1,1.18228364,5.15677166
325,1,1.05972779,7.36265898
326,1,1.02763009,4.48300695
327,1,1.09361172,5.37900352
328,1,1.25833273,6.36132622
329,1,1.24243569,10.42479038
330,1,0.86935359,6.12882805
331,1,1.08730674,7.23898411
332,1,1.13496602,4.25088406
333,1,1.10764313,4.41262054
334,1,1.03176057,4.86967802
335,1,1.18262303,6.50528288
336,1,1.08218110,3.82190776
337,1,1.17059350,6.45241356
338,1,1.36118019,8.04349232
339,1,1.11807120,5.51476431
340,1,1.13526523,5.36313725
341,1,1.06088090,6.33200407
342,1,1.05006039,6.70925283
343,1,1.16676438,4.98239994
344,1,1.14933670,5.01881933
345,1,1.14622986,4.93962336
346,1,1.00350595,3.62347269
347,1,1.11387229,6.18792439
348,1,1.06231093,6.79555225
349,1,1.16090953,5.83098316
350,1,1.25985909,5.46165085
351,1,1.11487532,4.19444609
352,1,0.98487639,5.00125933
353,1,0.91373515,4.65882444
354,1,1.06371093,7.17665625
355,1,1.19968331,5.24517775
356,1,1.05992734,5.64686871
357,1,1.05061436,5.04398584
358,1,1.10518527,4.90624094
359,1,1.12602258,5.52673626
360,1,1.13981509,5.74611712
361,1,1.11979032,5.39572334
362,1,1.12000227,6.32775879
363,1,1.04753971,4.82654047
364,1,1.00412369,5.51863480
365,1,1.30432010,4.86492348
366,1,1.12938809,8.09338665
367,1,1.10243177,7.75233412
368,1,1.10168564,4.23769379
369,1,1.06540942,4.99100208
370,1,1.16654503,6.44705105
371,1,1.02699471,4.59529495
372,1,1.23588848,4.28958035
373,1,1.20785189,14.94928169
374,1,1.04840064,8.32810211
375,1,1.13185167,7.13511038
376,1,1.20006680,8.79205990
377,1,1.09870863,10.83436108
378,1,1.25105739,7.90146017
379,1,1.18070102,5.48670578
380,1,0.95050508,3.38010597
381,1,1.21522105,4.57409906
382,1,1.04217875,4.27148914
383,1,1.10637140,7.06753349
384,1,1.21487188,6.64323759
385,1,1.08644652,4.67158699
386,1,1.07330418,3.27817011
387,1,1.11810005,4.83169031
388,1,0.94848925,5.94716930
389,1,1.04822254,7.04411364
390,1,0.99319351,5.23682880
391,2,1.15437281,5.39836550
392,2,1.05748272,4.73433876
393,2,1.10225725,3.72075510
394,2,1.13405561,6.21727896
395,2,1.07872057,5.26694202
396,2,1.02005863,3.59541416
397,2,1.11942530,5.12747288
398,2,0.88262087,5.09827375
399,2,0.92256188,4.49443531
400,2,1.15287721,4.57315874
401,2,0.96736854,5.42412329
402,2,0.93350482,3.63033581
403,2,0.97196162,4.16133881
404,2,1.01596200,6.89724588
405,2,1.03358829,6.99042368
406,2,0.95591849,6.37232304
407,2,0.98557949,7.05349350
408,2,0.91938305,5.35425520
409,2,0.99860120,6.64416456
410,2,0.86004072,4.59466076
411,2,0.97168219,6.11854649
412,2,1.11785245,6.97059250
413,2,0.99317706,4.89566898
414,2,1.14935112,4.25211334
415,2,0.94360197,4.26429176
416,2,1.06523180,3.77751899
417,2,0.98318303,10.83831024
418,2,1.42995930,5.54981232
419,2,1.04241133,9.71225452
420,2,1.11877084,4.46875906
421,2,1.17194414,4.19557381
422,2,0.97723424,4.65339088
423,2,0.93824124,6.15862131
424,2,1.14224708,6.86528873
425,2,1.10464370,7.86542654
426,2,1.22718608,4.35666656
427,2,0.92345834,3.90999031
428,2,1.05646276,7.61491394
429,2,1.16993356,4.47783804
430,2,0.88025904,5.93335629
431,2,1.13169873,3.91697669
432,2,0.97032493,7.41356373
433,2,1.04050350,4.57033157
434,2,1.28513455,6.41213894
435,2,1.01165545,4.51484823
436,2,0.85331315,5.25790787
437,2,0.88491714,4.44639540
438,2,1.30088615,5.55898762
439,2,1.13486469,4.94509649
440,2,0.89606309,5.98745871
441,2,1.09650433,5.04993677
442,2,1.03821337,4.39947748
443,2,0.87526882,3.66999984
444,2,0.93187571,3.80812788
445,2,1.07675791,4.94002724
446,2,1.25379634,5.15088463
447,2,0.97389728,5.70854092
448,2,1.15411472,6.57960749
449,2,1.08260167,3.73617339
450,2,0.89935887,3.86500907
451,2,0.81522238,3.00442362
452,2,0.88957328,5.32419395
453,2,0.84535444,4.51720905
454,2,0.97629881,4.30986214
455,2,0.94420832,10.14953136
456,2,1.05142772,6.22132349
457,2,1.03563321,6.76137495
458,2,0.87174684,7.52521849
459,2,1.08896565,6.06196213
460,2,0.96684504,5.34271288
461,2,0.99528730,5.63928843
462,2,0.90153825,5.30890942
463,2,1.03640449,6.79398489
464,2,0.94162679,7.93485117
465,2,1.03251886,6.33469009
466,2,1.10802221,11.97721195
467,2,1.02029276,6.35712290
468,2,1.07304358,6.21347713
469,2,1.08204710,6.86029100
470,2,0.86495423,4.22713566
471,2,1.00495052,5.86844015
472,2,0.99976224,7.29346037
473,2,0.96101141,5.13925314
474,2,0.87284458,6.33591700
475,2,1.01373482,7.07728100
476,2,1.02222860,6.09371948
477,2,0.88194394,4.12528276
478,2,0.84131449,3.71485519
479,2,1.05746853,4.36212301
480,2,0.78193635,5.64209652
481,2,0.84992003,7.73113060
482,2,0.86342883,4.48436785
483,2,0.87103558,4.82320309
484,2,0.90019929,4.15612984
485,2,1.15077758,8.15184689
486,2,0.83450103,4.54277754
487,2,1.06630683,8.37980461
488,2,1.02810240,4.30089378
489,2,1.02176642,11.79480934
490,2,0.99082148,5.82892370
491,2,1.03561020,4.19288588
492,2,1.04268110,5.66286469
493,2,1.12165463,6.30295324
494,2,1.13292813,7.52745438
495,2,0.96105784,6.58069515
496,2,0.89921570,4.13071680
497,2,1.05066609,7.31161737
498,2,0.97456682,4.55094051
499,2,0.79954517,4.64635324
500,2,1.09134972,4.23416138
501,2,0.92915863,5.36316061
502,2,0.93322766,9.69160652
503,2,0.89942694,3.72694206
504,2,0.93977779,6.17476940
505,2,0.93605840,12.47061443
506,2,1.01076674,3.91836119
507,2,1.24053037,5.48500538
508,2,0.85802484,5.09681034
509,2,1.00721645,6.28405094
510,2,0.68797177,4.76231480
511,2,0.90794086,5.00023365
512,2,0.72554111,7.51205540
513,2,1.09286356,8.22685623
514,2,0.90559632,4.88715076
515,2,1.10071683,6.45121527
516,2,1.27239692,5.89848089
517,2,0.91411752,6.20086813
518,2,1.11705303,6.63959265
519,2,1.19436622,5.67546749
520,2,1.03940487,5.89737797
521,2,1.00094008,7.90349054
522,2,0.88274115,5.89142036
523,2,1.03244090,4.37116003
524,2,1.07409048,7.73278666
525,2,0.95903909,5.00740099
526,2,0.87249625,5.73973894
527,2,0.84848523,4.37038565
528,2,1.01721454,10.41128731
529,2,1.05017364,4.89048529
530,2,1.09046936,3.63550091
531,2,1.03827286,4.23073769
532,2,0.95378959,4.93312836
533,2,0.93556595,3.48517394
534,2,1.08948207,4.83207703
535,2,0.97734028,5.82199192
536,2,0.98853958,9.27812195
537,2,0.99381983,6.67320442
538,2,1.04775226,3.75910425
539,2,0.89141917,5.23646021
540,2,1.00888276,3.75287509
541,2,0.81974524,7.03976631
542,2,0.85352826,9.38377762
543,2,0.89179492,7.82070684
544,2,0.91722578,4.58068562
545,2,1.10066581,4.33872175
546,2,1.05425632,5.31312561
547,2,0.91888773,5.60559320
548,2,1.03668976,9.82055283
549,2,0.90504909,7.46876240
550,2,1.04208302,5.96654797
551,2,0.94176459,6.08252192
552,2,0.93465447,3.78212261
553,2,0.82525855,6.79723024
554,2,1.01562810,6.33722401
555,2,0.98996568,3.44537854
556,2,0.74457049,3.13200164
557,2,0.90719783,5.65846682
558,2,1.05433023,7.06060171
559,2,1.07838941,6.45216513
560,2,0.99852294,5.03802776
561,2,0.81897509,5.79492855
562,2,1.13176024,5.77765989
563,2,1.17397523,5.48756266
564,2,1.00792754,4.22379875
565,2,1.06497097,6.11422253
566,2,0.84745908,5.38408041
567,2,0.87195200,3.58497500
568,2,0.86941445,6.00669289
569,2,0.90618515,6.36532927
570,2,1.12496233,5.20432806
571,2,0.83334118,5.80636120
572,2,1.04988885,6.06959295
573,2,0.99496812,5.00240374
574,2,0.92681223,5.29020739
575,2,0.87208784,4.75875425
576,2,1.02935851,6.95636702
577,2,0.99947250,5.51057673
578,2,0.88067883,6.82126713
579,2,1.01793265,8.87012672
580,2,0.91118205,5.62524652
581,2,1.01687956,8.54119682
582,2,0.79604280,4.32925558
583,2,0.88736552,5.66383171
584,2,0.94014287,6.56461334
585,2,0.95295119,7.34487486
586,2,0.84371895,4.96929741
587,2,0.85101807,5.48798370
588,2,0.93345577,6.05080891
589,2,0.91697067,5.01369238
590,2,0.89676952,5.49374580
591,2,0.88687885,4.61511993
592,2,0.96015966,8.85843945
593,2,0.94587934,5.70159817
594,2,0.94392467,4.91996098
595,2,0.80416930,5.80134535
596,2,1.10608745,6.44661379
597,2,0.79832053,5.93199921
598,2,0.84468961,5.54384661
599,2,1.07347178,6.72480059
600,2,0.90305322,6.58923864
601,2,0.93874371,5.37807369
602,2,1.03540301,5.35750341
603,2,1.01848125,5.73912144
604,2,0.88106477,7.95436859
605,2,0.93506694,4.53279924
606,2,0.92950165,8.19135952
607,2,0.92656064,6.06962299
608,2,1.09326768,7.19263506
609,2,1.01342094,5.01661444
610,2,0.87828088,8.23346615
611,2,0.78750437,5.13945246
612,2,0.96706235,8.13834858
613,2,0.63062119,3.51269865
614,2,0.98422718,6.15503550
615,2,0.94949627,8.63701153
616,2,1.10247219,12.98969841
617,2,1.00785863,6.74445724
618,2,0.90390259,11.54734516
619,2,0.79935467,8.03465748
620,2,0.91046488,3.91904926
621,2,1.15383840,8.41752148
622,2,1.07067990,5.99689770
623,2,1.02644372,7.08858919
624,2,0.95222896,8.56456947
625,2,1.06191564,4.59448385
626,2,0.99178261,6.35702324
627,2,1.00469756,4.89358282
628,2,0.98452914,4.58998013
629,2,1.02314603,4.17622232
630,2,0.93098354,4.42928505
631,2,0.90517658,6.09475422
632,2,0.83825415,5.03922892
633,2,0.96590793,6.76408815
634,2,1.11592531,4.77385616
635,2,0.82380331,5.56671619
636,2,0.81195331,5.06994057
637,2,1.01940274,5.49954653
638,2,0.85004365,6.27616119
639,2,1.00981116,4.86266851
640,2,1.29365110,9.18652821
641,2,1.01788902,5.50582504
642,2,0.95058113,6.76954937
643,2,0.98011035,3.77281713
644,2,0.94195914,7.04993773
645,2,0.96600634,4.39853287
646,2,0.90859842,4.10297251
647,2,0.80869102,5.48612118
648,2,0.93691504,4.99143219
649,2,1.03184009,3.98076844
650,2,1.01572061,6.67113876
651,2,0.85653836,5.64035034
652,2,1.02309442,5.95519590
653,2,0.78706598,7.09899521
654,2,0.79498816,4.84086180
655,2,0.96521121,4.24789667
656,2,0.76580369,6.31839895
657,2,0.92663074,11.88557911
658,2,0.87929189,5.17912674
659,2,0.88127828,4.03438807
660,2,1.00865674,5.03599501
661,2,0.94129264,6.60924673
662,2,1.00997353,7.49075794
663,2,0.84046924,5.26897669
664,2,0.72476524,4.41253614
665,2,0.91044724,6.09887028
666,2,0.78563786,9.83068371
667,2,0.83725786,5.67124653
668,2,0.98594832,11.02281666
669,2,0.85134023,5.50756264
670,2,1.10943210,8.54760647
671,2,0.72438383,6.31881189
672,2,0.93119228,8.14518642
673,2,0.86757475,4.84201145
674,2,0.82294202,5.59712839
675,2,0.75448233,4.67816067
676,2,0.95223808,8.26552105
677,2,0.80031741,4.93387556
678,2,0.85757488,7.07805681
679,2,0.82486963,6.11460733
680,2,0.95671535,4.72754288
681,2,0.69357717,4.23318243
682,2,0.68715233,5.58630848
683,2,0.83913904,6.30167913
684,2,0.82099068,4.44821024
685,2,0.66839063,6.82272768
686,2,0.90550137,5.20947504
687,2,1.15300059,7.34989691
688,2,0.90382767,8.23751926
689,2,0.78402752,6.74948406
690,2,0.84409857,4.53377056
691,2,0.87042975,7.53338909
692,2,0.88299817,6.98004389
693,2,0.70532358,5.34251261
694,2,0.92942142,5.79288864
695,2,1.07701230,8.31595135
696,2,0.97911757,6.73300934
697,2,0.88588881,9.92453861
698,2,0.96583962,6.16857290
699,2,1.03417182,5.78465557
700,2,0.79244435,5.36716557
701,2,0.72898400,4.59118319
702,2,0.87413543,8.30531693
703,2,0.83959889,5.59654617
704,2,0.89116687,5.30698204
705,2,0.98158789,5.29203653
706,2,0.81945193,5.09301281
707,2,0.77634525,5.12441921
708,2,1.12279415,10.92961121
709,2,0.77601218,4.00205946
710,2,0.88908094,4.48842382
711,2,1.00641406,10.48043728
712,2,0.88527817,7.04764748
713,2,0.97854483,4.74954987
714,2,1.09004247,8.23530579
715,2,0.86879611,3.76614857
716,2,0.91409260,5.57558298
717,2,0.72080177,4.36533642
718,2,0.92161334,4.88817835
719,2,0.76159155,3.75458074
720,2,0.73773646,4.54358864
721,2,0.76881444,4.77303410
722,2,0.75374115,5.22260952
723,2,0.75823182,5.20494127
724,2,0.72998118,4.71408653
725,2,0.85806590,4.70326948
726,2,0.89239120,5.36702776
727,2,0.88787681,6.84388828
728,2,0.75221282,4.42791748
729,2,0.71798205,8.48497868
730,2,0.78506410,5.24459648
731,2,1.00375700,7.81101322
732,2,0.88392615,7.28563166
733,2,0.96592975,5.29087591
734,2,0.86825591,6.94265985
735,2,0.64708936,4.64319658
736,2,0.84818292,7.19918108
737,2,0.84556937,9.63869381
738,2,0.91562605,5.83030272
739,2,0.97099197,6.86681986
740,2,0.80547416,6.10315084
741,2,0.86801100,5.46879148
742,2,0.93556082,3.71233511
743,2,0.83638322,9.04480457
744,2,0.90347755,6.48153782
745,2,1.00006461,4.03673410
746,2,0.72344130,5.10689306
747,2,0.79076731,4.72266340
748,2,0.81700432,6.39361715
749,2,0.81390131,3.90230155
750,2,0.87561643,7.96900272
751,2,0.81964016,3.34332466
752,2,0.87363809,5.37930298
753,2,0.85968029,5.72758818
754,2,0.95211858,5.06325197
755,2,0.84337795,4.67853689
756,2,0.88085669,6.55026054
757,2,0.94322574,4.41826296
758,2,0.88412964,7.49180508
759,2,0.93855667,5.68783855
760,2,0.80438310,4.88541746
761,2,0.77171123,6.75812054
762,2,0.96645421,4.52648115
763,2,0.88397062,3.35115957
764,2,0.97719586,7.52909279
765,2,0.87199914,6.81840849
766,2,0.79774785,5.34698105
767,2,0.70173752,5.78294086
768,2,0.83125132,3.85553288
769,2,0.88864589,5.85290432
770,2,0.85693759,6.37313938
771,2,0.87496251,5.42386246
772,2,0.98010755,6.63209105
773,2,0.91488355,7.94157839
774,2,0.82523465,6.21019745
775,2,0.96989334,6.11955738
776,2,0.88957858,4.94749832
777,2,0.85452008,4.23750639
778,2,1.10751677,8.25283527
779,2,0.94218665,8.13567829
780,2,0.85820866,5.23961210
781,2,0.77784967,6.45469761
782,3,0.93289912,5.85490274
783,3,0.95377219,3.92586732
784,3,0.75195670,4.89442062
785,3,0.69272387,4.79575586
786,3,0.87495565,11.38018703
787,3,0.84438676,10.19544220
788,3,0.85384774,4.94327354
789,3,1.01569247,7.89875555
790,3,0.86076897,4.38945341
791,3,0.78526729,6.10039997
792,3,0.91450930,5.08090734
793,3,0.77341121,4.35497332
794,3,0.89457470,7.89015102
795,3,1.04228592,6.21897078
796,3,0.96324193,9.69429302
797,3,0.95224100,6.81181049
798,3,0.82350349,4.62402916
799,3,0.82771283,4.65602589
800,3,0.87076604,7.74217558
801,3,0.99132001,8.00782013
802,3,0.81808853,5.97762775
803,3,0.75257879,4.32330036
804,3,0.88966870,5.19201231
805,3,0.93474638,5.06109381
806,3,0.94906753,9.73613548
807,3,0.77657390,3.96269584
808,3,0.79970777,4.64225769
809,3,0.86907214,7.37735176
810,3,0.73855418,5.05103636
811,3,0.78644454,5.89427042
812,3,0.83844042,5.62331152
813,3,0.86847925,9.22308350
814,3,1.03688133,8.46126556
815,3,0.93370950,9.84894085
816,3,0.97346121,7.31695223
817,3,0.86092412,5.36165190
818,3,0.82685363,7.33931255
819,3,0.78101891,5.43078423
820,3,0.64198291,5.36973238
821,3,0.76748407,7.80712795
822,3,0.79129314,8.43358421
823,3,0.77822119,3.86435866
824,3,0.78986919,5.92062998
825,3,0.95508361,8.05204964
826,3,0.69128680,5.07789135
827,3,0.84939986,7.52635241
828,3,1.05485058,14.37501144
829,3,0.80519831,9.55355263
830,3,1.09780014,7.68060970
831,3,0.89155412,5.31045628
832,3,0.72028148,4.09522963
833,3,1.04623592,5.86420918
834,3,0.77770030,7.33768940
835,3,0.77687484,4.22642565
836,3,0.99398452,5.94711256
837,3,0.87986827,5.56931353
838,3,0.68682563,4.92992449
839,3,0.94880337,10.62523460
840,3,0.74391806,4.16358995
841,3,0.75523221,7.34765768
842,3,0.90530288,6.66210175
843,3,0.83348238,6.13467121
844,3,0.75583941,9.14186573
845,3,0.91471374,10.90756607
846,3,0.97534287,4.43762589
847,3,0.78718692,5.86704206
848,3,0.86037171,5.32004356
849,3,0.92635363,4.78088522
850,3,0.93362319,6.77480412
851,3,0.67796385,5.44024134
852,3,0.68362004,5.61021090
853,3,0.73039126,5.60617399
854,3,0.96091306,7.46775055
855,3,0.68296379,5.81069183
856,3,0.72939348,6.81123590
857,3,0.86852825,4.58513212
858,3,0.65347171,4.43552637
859,3,0.75587475,6.24163580
860,3,0.71688914,4.37570095
861,3,0.67376709,5.07626009
862,3,0.80235875,10.37251377
863,3,0.94187361,5.24037838
864,3,0.91473603,6.82471752
865,3,0.92606461,5.86620855
866,3,0.90900308,14.98530579
867,3,0.79342061,6.73406792
868,3,0.86670703,4.83839560
869,3,0.76674950,4.58741856
870,3,0.80267549,4.20685768
871,3,0.82700354,5.57698059
872,3,0.80292100,8.51868725
