global_step,epoch,loss,grad_norm
154,1,1.69292259,1.72935843
155,1,1.71675205,2.13373661
156,1,1.85665798,5.22062922
157,1,1.73982811,2.44759583
158,1,1.84305859,1.89468694
159,1,1.89816666,4.65407038
160,1,1.94496346,3.85960746
161,1,1.87733078,4.33730173
162,1,1.90395927,2.33301663
163,1,1.80348587,3.72878432
164,1,1.76855087,2.96908832
165,1,1.74199677,3.96429110
166,1,1.75955582,3.17592502
167,1,1.82797623,5.10918713
168,1,1.82925415,6.02988958
169,1,1.85450554,9.03246880
170,1,1.88164711,4.02045298
171,1,1.75901985,3.41371155
172,1,1.87689590,6.17327738
173,1,1.97433472,9.15421867
174,1,1.75846863,1.42204511
175,1,1.83972359,6.16154099
176,1,1.85071182,6.58352137
177,1,1.80076218,4.97990894
178,1,1.75554466,2.61447811
179,1,1.77460289,2.46644950
180,1,1.81311989,9.87619305
181,1,1.75384521,4.94745922
182,1,1.77574921,3.40573049
183,1,1.78129196,3.71596956
184,1,1.74762917,3.88554883
185,1,1.80998802,4.23967123
186,1,1.75435925,4.51587677
187,1,1.71435738,3.65396214
188,1,1.78460693,5.55233574
189,1,1.78475094,6.47013855
190,1,1.69871426,3.15148258
191,1,1.60680389,2.16802287
192,1,1.82098579,5.91067076
193,1,1.83562279,6.21111727
194,1,1.84548759,3.38916135
195,1,1.65567970,2.95734429
196,1,1.81253529,3.80710196
197,1,1.65107918,3.01008987
198,1,1.76693344,3.97613454
199,1,1.96579742,3.75802279
200,1,1.83312225,3.14754343
201,1,1.78360176,2.96628237
202,1,1.76826859,2.44158411
203,1,1.80576134,7.51764345
204,1,1.68366051,3.62834883
205,1,1.66691971,2.26819801
206,1,1.85965157,6.82144451
207,1,1.68241882,4.45245123
208,1,1.73577309,4.07169294
209,1,1.77297592,2.87004519
210,1,1.84922409,8.80874729
211,1,1.85011673,6.99137831
212,1,1.78104210,4.60985374
213,1,1.87539101,6.77989912
214,1,1.86563873,8.25496960
215,1,1.77928162,5.14116096
216,1,1.80643463,5.89599466
217,1,1.67662621,2.45710421
218,1,1.72996902,3.39551044
219,1,1.68464088,1.94210029
220,1,1.77192879,2.58368492
221,1,1.81339264,5.09127378
222,1,1.80295753,3.25907850
223,1,1.74969673,3.37505889
224,1,1.62943459,2.27138066
225,1,1.63868332,3.05502868
226,1,1.90332222,5.24258089
227,1,1.79482651,4.63785648
228,1,1.71855354,3.46567678
229,1,1.83779335,11.26392746
230,1,1.70812511,2.84015942
231,1,1.78273964,4.55090380
232,1,1.80856323,10.07469273
233,1,1.73922920,5.36042976
234,1,1.76196289,4.51343679
235,1,1.73582697,6.73755312
236,1,1.65928078,6.10014820
237,1,1.75909710,3.97377920
238,1,1.70893288,6.26387882
239,1,1.77133369,6.75431395
240,1,1.71297073,4.21869850
241,1,1.75308609,3.10511780
242,1,1.66628075,4.71228504
243,1,1.81601715,5.73948956
244,1,1.55840302,2.71324706
245,1,1.78636551,3.51837182
246,1,1.63843822,3.28659225
247,1,1.77390289,6.98830700
248,1,1.78462410,5.14133215
249,1,1.74509621,5.98849630
250,1,1.68136501,7.12230825
251,1,1.61560440,4.83156586
252,1,1.52134991,4.35036755
253,1,1.73599243,2.50169396
254,1,1.65962172,3.64777231
255,1,1.71125174,4.01433325
256,1,1.70510006,4.54806471
257,1,1.79203892,5.53836298
258,1,1.69726562,5.01753807
259,1,1.75918007,3.95802593
260,1,1.67281342,2.21297669
261,1,1.53913212,5.54479885
262,1,1.60206985,3.97981977
263,1,1.76134300,4.05411720
264,1,1.71377087,6.32611799
265,1,1.52314186,2.87191892
266,1,1.74884987,2.69329476
267,1,1.70505905,8.88877487
268,1,1.53164577,8.33879280
269,1,1.62536907,2.37970757
270,1,1.54654717,5.79232216
271,1,1.74103642,8.31332588
272,1,1.91829181,5.87256861
273,1,1.73518372,3.92297864
274,1,1.61985064,3.71385384
275,1,1.51958752,4.67836809
276,1,1.66258335,5.21388388
277,1,1.69770432,6.69754171
278,1,1.77274990,5.00140190
279,1,1.67300415,3.02785873
280,1,1.69451618,7.62398005
281,1,1.74031067,7.10093069
282,1,1.61012840,3.37225580
283,1,1.49147797,2.77536488
284,1,1.60284996,5.69234419
285,1,1.68201160,8.88038063
286,1,1.63858318,5.18945456
287,1,1.72496414,7.36631823
288,1,1.61979675,4.13814116
289,1,1.71403861,4.75842381
290,1,1.67961025,3.31661797
291,1,1.53034782,4.05499315
292,1,1.66308880,8.05498505
293,1,1.71000242,4.14673138
294,1,1.64586020,2.51960778
295,1,1.60189056,3.39257622
296,1,1.80802345,5.54771566
297,1,1.56300640,4.28663492
298,1,1.60882378,3.51660728
299,1,1.55477142,4.93035603
300,1,1.61068535,3.09035087
301,1,1.55658817,3.08608842
302,1,1.69751740,5.27156925
303,1,1.53275156,5.15112495
304,1,1.69559669,2.63047361
305,1,1.61327648,4.77978373
306,1,1.62339640,5.76626158
307,1,1.59801102,4.02669907
308,1,1.57324600,4.94237471
309,1,1.62622118,2.61432338
310,1,1.42399406,4.69212961
311,1,1.59763527,3.08766198
312,1,1.56937838,5.46976566
313,1,1.78006935,4.68986940
314,1,1.61419106,3.63620496
315,1,1.65546989,5.72074461
316,1,1.55459595,4.09756136
317,1,1.57909584,3.42804289
318,1,1.56395054,4.05178595
319,1,1.54419804,4.55470085
320,1,1.61099052,3.07241535
321,1,1.66363239,3.70453668
322,1,1.52875185,6.35098124
323,1,1.70040703,4.71256542
324,1,1.60577536,5.06231403
325,1,1.59823370,4.51937675
326,1,1.58058357,5.37685490
327,1,1.54301071,4.49413681
328,1,1.67967653,7.02099371
329,1,1.77158642,5.62824440
330,1,1.33507633,4.69591045
331,1,1.52099228,4.98348570
332,1,1.78625488,9.24394321
333,1,1.58187294,3.25468516
334,1,1.72226048,7.12620115
335,1,1.48954773,6.17671061
336,1,1.68288803,3.66470575
337,1,1.46099472,3.74430871
338,1,1.65563774,6.17887306
339,1,1.67650414,5.95216513
340,1,1.68063927,4.16279745
341,1,1.49764252,4.98493338
342,1,1.60683346,9.12086582
343,1,1.66929054,7.73821831
344,1,1.60548782,3.34677362
345,1,1.61514473,6.86729765
346,1,1.54826355,5.40025663
347,1,1.65505600,5.17128134
348,1,1.65749788,6.42328501
349,1,1.52917576,5.20886517
350,1,1.69553280,7.94380474
351,1,1.74099183,4.26059484
352,1,1.46113205,4.22506237
353,1,1.58612871,5.97719860
354,1,1.55046082,5.15148926
355,1,1.44692421,2.66791582
356,1,1.43901825,4.17147112
357,1,1.64628792,4.16172361
358,1,1.53477764,5.63122892
359,1,1.79829693,10.94314480
360,1,1.59467840,3.42919540
361,1,1.46719074,7.67669678
362,1,1.47873688,4.23842001
363,1,1.48981762,6.35665560
364,1,1.51308918,4.97705793
365,1,1.47682333,5.20517492
366,1,1.60475540,5.21097469
367,1,1.56815672,5.92633915
368,1,1.65073204,4.06947660
369,1,1.59735680,4.75157356
370,1,1.61557865,4.74780083
371,1,1.38096356,4.91178846
372,1,1.55319452,6.84629059
373,1,1.66319990,4.38993549
374,1,1.56529236,3.39506006
375,1,1.53242302,5.27544737
376,1,1.56191444,4.84995937
377,1,1.36654997,3.03291368
378,1,1.53610706,4.81891489
379,1,1.67313957,5.85968447
380,1,1.68622971,7.60761452
381,1,1.70373249,5.39929295
382,1,1.56087303,5.21823597
383,1,1.46456957,2.88957310
384,1,1.49800777,5.32102156
385,1,1.52450609,5.58771801
386,1,1.48997641,6.57394600
387,1,1.70499372,4.14395094
388,1,1.57956219,4.54761410
389,1,1.57116079,5.66739607
390,1,1.65180659,7.32549763
391,2,1.43745446,5.34588623
392,2,1.56981587,7.30541897
393,2,1.64965343,4.42175627
394,2,1.56883740,3.81727862
395,2,1.63321686,6.08333397
396,2,1.54356098,3.57661223
397,2,1.57182956,4.04876041
398,2,1.49720955,4.64754152
399,2,1.43366051,5.05983067
400,2,1.48319530,6.97344112
401,2,1.50882721,6.81950808
402,2,1.52124977,5.60483551
403,2,1.63434029,7.90812778
404,2,1.54856443,10.46349621
405,2,1.51009130,3.67105317
406,2,1.63690257,5.76079655
407,2,1.54089546,3.78458142
408,2,1.52468872,6.70393467
409,2,1.49501514,2.98219490
410,2,1.54178381,6.15944815
411,2,1.50547218,3.24405575
412,2,1.58983755,5.97363949
413,2,1.25504827,3.75514698
414,2,1.45958328,3.77692294
415,2,1.42438078,5.31809616
416,2,1.53944302,5.16901636
417,2,1.43271232,2.33887577
418,2,1.39924908,4.26186085
419,2,1.66116226,8.31352425
420,2,1.54580688,5.91524935
421,2,1.47833443,6.11652851
422,2,1.56176949,5.56219769
423,2,1.47781181,3.32838535
424,2,1.47571468,6.76237011
425,2,1.36881542,3.35844493
426,2,1.50269461,2.86574626
427,2,1.36143208,6.04951859
428,2,1.55005646,6.55594349
429,2,1.64995003,5.67746305
430,2,1.43224442,4.94895267
431,2,1.48602343,6.57724476
432,2,1.50423717,10.41397285
433,2,1.34262085,3.46121025
434,2,1.51723051,7.88205957
435,2,1.61774635,9.25883007
436,2,1.42476273,5.46249819
437,2,1.63383102,7.17571640
438,2,1.73980618,8.58996677
439,2,1.52252054,10.11365318
440,2,1.34440780,7.24007511
441,2,1.45573211,5.35212612
442,2,1.57331038,11.57184887
443,2,1.43487453,8.41452026
444,2,1.69892788,6.17399788
445,2,1.58680677,9.40849209
446,2,1.53400445,7.52389145
447,2,1.53489304,5.95906448
448,2,1.53810263,6.52748203
449,2,1.39760113,6.19069624
450,2,1.52368712,7.06459904
451,2,1.48362350,5.77285814
452,2,1.57595062,6.88969898
453,2,1.57972336,6.75627232
454,2,1.36472845,3.28636217
455,2,1.61426926,6.94193459
456,2,1.64717579,5.26480961
457,2,1.39288902,5.72274494
458,2,1.48198938,7.70372009
459,2,1.56413651,7.28267050
460,2,1.50755072,5.09511042
461,2,1.64668274,8.96973801
462,2,1.42190552,3.60993385
463,2,1.52584743,4.30334711
464,2,1.53381634,6.20053291
465,2,1.66417050,8.99472141
466,2,1.53921127,5.35269165
467,2,1.47139788,4.95338011
468,2,1.51938820,7.22059107
469,2,1.51369762,6.07240438
470,2,1.55580401,8.71907902
471,2,1.48798442,3.72322679
472,2,1.50329876,5.53573275
473,2,1.47059631,5.74331236
474,2,1.50719261,5.96435738
475,2,1.46479940,5.42485046
476,2,1.54671574,5.65817261
477,2,1.56291676,3.79688954
478,2,1.57989311,5.00723934
479,2,1.55667210,5.46431684
480,2,1.41363430,4.60685921
481,2,1.54123783,4.37804937
482,2,1.47710228,7.27154827
483,2,1.55587053,4.05977297
484,2,1.48199463,4.12242126
485,2,1.42734563,3.18889141
486,2,1.36895466,6.14655161
487,2,1.45185375,3.54815555
488,2,1.46742129,3.95869994
489,2,1.42990303,4.88489103
490,2,1.36916566,3.50971580
491,2,1.35352468,5.01406813
492,2,1.36932564,7.49013186
493,2,1.51365209,8.64326954
494,2,1.50197971,3.41178465
495,2,1.68747234,11.78538990
496,2,1.62770891,8.85613346
497,2,1.61336565,3.78283548
498,2,1.60688877,4.48245525
499,2,1.51644182,8.08134842
500,2,1.42968369,9.44752502
501,2,1.42668247,3.95226431
502,2,1.54251194,6.11237574
503,2,1.55393648,9.56748772
504,2,1.58724594,6.71922159
505,2,1.45910406,3.05203247
506,2,1.54677010,6.67914629
507,2,1.62352896,8.48302650
508,2,1.49170780,7.16923189
509,2,1.53601170,3.45081854
510,2,1.42683601,6.58155870
511,2,1.44689751,6.46829510
512,2,1.49394178,8.03969097
513,2,1.73429704,4.43545866
514,2,1.47166824,3.21764731
515,2,1.50531197,4.53785944
516,2,1.41230822,7.86742067
517,2,1.50665188,5.62813663
518,2,1.49399090,3.89942455
519,2,1.55384445,3.30975223
520,2,1.50366640,6.17042828
521,2,1.61021161,7.31120872
522,2,1.42120171,6.95566320
523,2,1.43536186,4.36155462
524,2,1.46133709,10.74389744
525,2,1.47136593,7.53393888
526,2,1.41449070,7.57916021
527,2,1.52477312,3.35640073
528,2,1.43303108,5.66375256
529,2,1.62708426,8.59968853
530,2,1.45918131,7.02117348
531,2,1.28330636,3.24287748
532,2,1.41680384,6.80565882
533,2,1.49284935,6.12620020
534,2,1.38436985,6.21601725
535,2,1.42838979,4.33010435
536,2,1.53209603,4.76202583
537,2,1.57995105,8.47958469
538,2,1.45010519,5.50281572
539,2,1.49673557,5.58897161
540,2,1.48397160,4.97072506
541,2,1.56182194,3.70893168
542,2,1.47451782,5.63419199
543,2,1.36782646,3.45819163
544,2,1.22349882,4.46442986
545,2,1.50836039,5.82837296
546,2,1.31783581,2.40428162
547,2,1.53450739,5.61353588
548,2,1.46941876,7.14276886
549,2,1.44671726,6.52751637
550,2,1.47513616,4.19840050
551,2,1.47545171,8.09843731
552,2,1.48880470,5.56639242
553,2,1.40035439,6.58501625
554,2,1.32682848,6.45954180
555,2,1.45874429,10.77886963
556,2,1.32049799,6.61909533
557,2,1.33918667,3.67844176
558,2,1.42297435,3.55347681
559,2,1.50104761,7.65413952
560,2,1.38932657,4.80646992
561,2,1.43168426,7.06672668
562,2,1.46597004,4.30872774
563,2,1.39844251,5.49193811
564,2,1.35548615,4.00501060
565,2,1.34455204,3.83464265
566,2,1.41892457,4.51848745
567,2,1.46451354,7.80539942
568,2,1.39015865,5.56233549
569,2,1.39006114,6.03613949
570,2,1.31019998,4.29638100
571,2,1.41253567,6.79550362
572,2,1.43245125,4.98109388
573,2,1.42250586,4.75169611
574,2,1.50603199,4.37997055
575,2,1.29609060,4.65122223
576,2,1.56715441,4.94485760
577,2,1.48478794,7.72450972
578,2,1.36600542,3.97996855
579,2,1.32853365,3.57377791
580,2,1.41363478,4.65318918
581,2,1.49482155,6.41176128
582,2,1.51558745,5.73200274
583,2,1.49877214,9.89755821
584,2,1.44365644,3.02394247
585,2,1.31335831,3.63508654
586,2,1.36088395,9.38037682
587,2,1.22379351,4.27309179
588,2,1.28646600,7.27860308
589,2,1.33663607,6.98596621
590,2,1.38351321,3.80790877
591,2,1.43422771,5.77122641
592,2,1.52397585,7.25297642
593,2,1.39450145,6.37017632
594,2,1.51333070,5.71139193
595,2,1.33176708,3.93889856
596,2,1.50223327,6.54440165
597,2,1.30432129,7.56082106
598,2,1.36552882,6.10498619
599,2,1.45119381,3.32836413
600,2,1.24703312,3.53004360
601,2,1.46941376,7.21774912
602,2,1.32267952,4.51653051
603,2,1.34829807,4.26317930
604,2,1.40099370,6.49182796
605,2,1.50999463,6.61931944
606,2,1.50303888,5.65317106
607,2,1.39368105,4.40801811
608,2,1.33670247,5.57811117
609,2,1.43466020,6.04671383
610,2,1.35546637,4.18640566
611,2,1.24506021,3.95358229
612,2,1.32323003,4.07592773
613,2,1.31771541,6.70014620
614,2,1.38141918,5.15600586
615,2,1.45763636,4.21376371
616,2,1.53421831,11.46961880
617,2,1.37107325,4.73651028
618,2,1.33491850,6.51974154
619,2,1.48556232,6.84034252
620,2,1.35294151,5.31222820
621,2,1.41863704,5.48075914
622,2,1.45747066,5.56311989
623,2,1.31927538,6.38479090
624,2,1.49352455,6.54135799
625,2,1.36250925,10.70310307
626,2,1.38780308,6.53138876
627,2,1.18503809,3.85185552
628,2,1.43714762,4.19946098
629,2,1.32626319,3.89022541
630,2,1.37022746,6.37691021
631,2,1.23055696,3.70976281
632,2,1.30749178,4.30583572
633,2,1.29236460,5.45690060
634,2,1.41273141,8.20138359
635,2,1.23105288,4.38024282
636,2,1.21524119,6.06634617
637,2,1.39789462,5.70464563
638,2,1.49155474,3.82045889
639,2,1.27512860,4.57854223
640,2,1.49824393,5.51454687
641,2,1.31146145,4.45818138
642,2,1.41531348,8.74363804
643,2,1.40473104,4.00533533
644,2,1.26035023,3.60349655
645,2,1.56132054,5.82312536
646,2,1.39592218,6.07633495
647,2,1.33900261,6.83542395
648,2,1.48622131,7.26582050
649,2,1.28268003,3.82277131
650,2,1.34487677,9.11453819
651,2,1.35913944,4.97683811
652,2,1.36611938,3.77790880
653,2,1.29499054,6.93491554
654,2,1.40144873,7.67774773
655,2,1.33995140,6.32964945
656,2,1.55734229,9.28328991
657,2,1.35703695,6.22713327
658,2,1.22848225,4.27932405
659,2,1.53522611,8.86716557
660,2,1.49644685,4.73776388
661,2,1.30946660,3.55097795
662,2,1.46031189,5.30273819
663,2,1.49028969,7.92893600
664,2,1.40001106,6.96574640
665,2,1.51429892,5.92755032
666,2,1.33866882,4.88415337
667,2,1.38494778,6.98892498
668,2,1.47889948,8.01092911
669,2,1.39197397,7.53428602
670,2,1.30750227,6.28389645
671,2,1.48324180,8.60762787
672,2,1.47609377,7.63591051
673,2,1.49089074,4.28683233
674,2,1.44690323,5.83561897
675,2,1.31510115,8.09632969
676,2,1.35469151,6.71303463
677,2,1.44843435,4.28651476
678,2,1.50438309,5.32992125
679,2,1.56504416,8.63800144
680,2,1.31139123,6.71913481
681,2,1.42091417,4.56105137
682,2,1.40844488,7.68616247
683,2,1.35826373,4.36219025
684,2,1.30798078,5.29847622
685,2,1.32272530,7.28594255
686,2,1.31279087,4.99866819
687,2,1.33699870,3.57340527
688,2,1.30100346,5.71122789
689,2,1.34558964,4.15485334
690,2,1.48318005,5.78070116
691,2,1.44625640,7.92913198
692,2,1.37563205,4.44060850
693,2,1.41056895,7.93026876
694,2,1.40820098,6.61529398
695,2,1.27995872,4.85514784
696,2,1.33008385,4.63839674
697,2,1.38513374,8.85926723
698,2,1.36236191,7.47677660
699,2,1.31922317,4.41537094
700,2,1.32666063,5.82031536
701,2,1.33616018,5.41851616
702,2,1.35709763,4.13164425
703,2,1.39327836,5.43705940
704,2,1.36738658,3.70252419
705,2,1.31503797,4.19052315
706,2,1.25789309,3.77053213
707,2,1.27837896,5.42743206
708,2,1.34206462,3.52159572
709,2,1.34080076,6.01120281
710,2,1.35174751,5.29941940
711,2,1.52392042,4.01994848
712,2,1.62394500,5.34291887
713,2,1.37158370,4.43172026
714,2,1.28960419,7.19056177
715,2,1.36644089,6.34567022
716,2,1.44333494,6.28686523
717,2,1.37462330,6.06399918
718,2,1.19149303,4.51097584
719,2,1.38496184,5.02530050
720,2,1.19120812,6.71107054
721,2,1.28028584,5.55407667
722,2,1.39207339,5.62908936
723,2,1.29630220,4.03883314
724,2,1.38681269,6.22150564
725,2,1.41420090,4.93599844
726,2,1.44896257,5.87844515
727,2,1.34420848,8.71009064
728,2,1.41682494,5.15518379
729,2,1.44501257,8.71960926
730,2,1.40092278,9.20493412
731,2,1.38642931,2.95645809
732,2,1.31422019,6.09398746
733,2,1.47213173,4.43983984
734,2,1.28878939,6.58908749
735,2,1.39720845,4.87070799
736,2,1.39042950,3.67646503
737,2,1.46951008,5.71486902
738,2,1.36285281,5.95185423
739,2,1.36055994,5.98618650
740,2,1.18754244,4.25445604
741,2,1.50457931,7.11731482
742,2,1.41329098,5.61556721
743,2,1.38175201,5.50799322
744,2,1.39879894,4.13282681
745,2,1.34393740,5.65453672
746,2,1.39237547,4.96799421
747,2,1.41701877,5.16947794
748,2,1.31361961,3.99140596
749,2,1.48915911,7.39290762
750,2,1.37080956,6.93724966
751,2,1.49777722,9.50274372
752,2,1.34876776,5.48984385
753,2,1.17006230,5.65549707
754,2,1.41561699,5.70758343
755,2,1.42456675,6.07623482
756,2,1.26635933,8.57369709
757,2,1.31597495,8.08417320
758,2,1.18748820,5.57678413
759,2,1.32728434,6.20007753
760,2,1.37352562,6.95182037
761,2,1.34459901,4.36243486
762,2,1.35775757,6.70549297
763,2,1.39087784,9.31783867
764,2,1.27057934,4.14765263
765,2,1.20318460,7.95265484
766,2,1.32834363,6.60747290
767,2,1.45850456,5.59807014
768,2,1.35437846,4.96326351
769,2,1.45935965,5.45525503
770,2,1.20102262,5.23894310
771,2,1.35627508,5.70420694
772,2,1.23861265,5.44452524
773,2,1.08028460,7.50810719
774,2,1.14211941,2.95135713
775,2,1.42854571,6.10328960
776,2,1.33619165,6.23209000
777,2,1.23676789,7.56081867
778,2,1.38236237,6.23243141
779,2,1.27709222,6.12350607
780,2,1.51137733,11.81244373
781,2,1.24968183,10.78779602
782,3,1.30673766,9.18702126
783,3,1.24528003,7.79559851
784,3,1.43539524,16.87321091
785,3,1.27839160,8.57094002
786,3,1.39820838,11.95691109
787,3,1.28931808,9.19545746
788,3,1.37753701,8.59120560
789,3,1.35338473,5.88882828
790,3,1.28319001,6.24824905
791,3,1.27255487,8.41049004
792,3,1.30980074,7.14861488
793,3,1.28847742,5.32180262
794,3,1.26260698,4.03626490
795,3,1.32416153,8.78373337
796,3,1.34320951,3.68394828
797,3,1.32466459,5.60791206
798,3,1.21092796,4.45699549
799,3,1.25494862,5.24787426
800,3,1.24067914,5.27308226
801,3,1.39640236,6.74147987
802,3,1.24873090,3.70189524
803,3,1.20481944,3.76365852
804,3,1.34124851,4.49910641
805,3,1.13227880,6.28270674
806,3,1.24482000,6.61055756
807,3,1.18849468,6.92308521
808,3,1.36461508,6.59519339
809,3,1.24288750,7.65314960
810,3,1.35848856,10.99101257
811,3,1.37223899,8.27081490
812,3,1.31131339,8.17458344
813,3,1.21792626,7.12869453
814,3,1.19418550,6.95239687
815,3,1.38468766,6.51271296
816,3,1.38285518,9.71241856
817,3,1.34636545,5.86388159
818,3,1.42484140,12.78815174
819,3,1.23033261,5.95723438
820,3,1.22573996,7.42401457
821,3,1.32683682,7.02193213
822,3,1.44892311,6.78927517
823,3,1.15199673,4.79032946
824,3,1.11844635,4.07493687
825,3,1.29147148,6.00033426
826,3,1.24041176,8.56670380
827,3,1.57600236,9.05851078
828,3,1.36646867,8.28392982
829,3,1.33969259,7.54806232
830,3,1.33596420,7.72427416
831,3,1.18733668,9.14374733
832,3,1.38812578,4.98808336
833,3,1.32097876,3.60314345
834,3,1.29701447,6.37496614
835,3,1.37098503,10.07603073
836,3,1.39136004,10.58006954
837,3,1.43592489,9.49427795
838,3,1.27508771,4.69330454
839,3,1.31200671,6.32310438
840,3,1.30585837,10.14670277
841,3,1.39050317,6.12704039
842,3,1.29670477,4.65522909
843,3,1.37787259,5.01202059
844,3,1.11342359,3.53304768
845,3,1.27650142,7.55353498
846,3,1.40417814,8.37913895
847,3,1.23026609,5.07458448
848,3,1.20248532,8.42846966
849,3,1.39505553,4.68967581
850,3,1.18287587,4.46094561
851,3,1.13260853,7.70880508
852,3,1.38299799,6.93851757
853,3,1.02687633,5.25886297
854,3,1.24711215,6.89333057
855,3,1.40160370,7.50395536
856,3,1.10335159,5.82521009
857,3,1.24492955,10.42286110
858,3,1.22232831,6.02462053
859,3,1.25769997,5.41717291
860,3,1.17055631,6.06575251
861,3,1.24408054,5.61023331
862,3,1.24716282,6.04043293
863,3,1.25199211,9.94236565
864,3,1.42189336,6.93378019
865,3,1.24443746,6.54452944
866,3,1.11211896,4.29617882
867,3,1.21247268,3.81674743
868,3,1.26427794,8.00949192
869,3,1.26194322,6.33814812
870,3,1.18781209,8.96773720
871,3,1.23990154,6.83405304
